bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,1,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02,,
27PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-SL12-G25,11,XXX
30PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G25,12,XXX
32PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-SL12-G25,13,XXX
35PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL12-G25,14,XXX
37PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-SL12-G25,15,XXX
40PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL12-G25,16,XXX
42PX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-NORM-SL12-G25,17,XXX
25PX14A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL14-G25,18,XXX
30BX18A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,18+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL18-G25,19,XXX
25FD12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA10-SL12-G25,20,XXX
30FD12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA10-SL12-G25,21,XXX
25FI10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL10-G25,22,XXX
40FI10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA15-SL10-G25,23,XXX
17FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA15-SL12-G25,24,XXX
22FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA15-SL12-G25,25,XXX
25FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL12-G25,26,XXX
27FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA15-SL12-G25,27,XXX
30FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL12-G25,28,XXX
35FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-SL12-G25,29,XXX
40FI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA15-SL12-G25,30,XXX
30FU10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA20-SL10-G25,31,XXX
10FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA20-SL12-G25,32,XXX
12FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA20-SL12-G25,33,XXX
15FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA20-SL12-G25,34,XXX
17FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA20-SL12-G25,35,XXX
20FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA20-SL12-G25,36,XXX
22FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA20-SL12-G25,37,XXX
25FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA20-SL12-G25,38,XXX
27FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA20-SL12-G25,39,XXX
30FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA20-SL12-G25,40,XXX
32FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-FA20-SL12-G25,41,XXX
35FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA20-SL12-G25,42,XXX
37FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA20-SL12-G25,43,XXX
40FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA20-SL12-G25,44,XXX
42FU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-FA20-SL12-G25,45,XXX
08MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC08MPA-NORM-SL12-G25,46,XXX
10MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-NORM-SL12-G25,47,XXX
12MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC12MPA-NORM-SL12-G25,48,XXX
14MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC14MPA-NORM-SL12-G25,49,XXX
16MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC16MPA-NORM-SL12-G25,50,XXX
18MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC18MPA-NORM-SL12-G25,51,XXX
20MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-NORM-SL12-G25,52,XXX
22MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC22MPA-NORM-SL12-G25,53,XXX
25MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-NORM-SL12-G25,54,XXX
27MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC27MPA-NORM-SL12-G25,55,XXX
30MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-NORM-SL12-G25,56,XXX
32MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC32MPA-NORM-SL12-G25,57,XXX
33MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC33MPA-NORM-SL12-G25,58,XXX
35MX12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-NORM-SL12-G25,59,XXX
35MX16A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,16+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-NORM-SL16-G25,60,XXX
30MD12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA10-SL12-G25,61,XXX
10MI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-FA15-SL12-G25,62,XXX
20MI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-FA15-SL12-G25,63,XXX
25MI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-FA15-SL12-G25,64,XXX
30MI12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA15-SL12-G25,65,XXX
08MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC08MPA-FA20-SL12-G25,66,XXX
10MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-FA20-SL12-G25,67,XXX
12MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC12MPA-FA20-SL12-G25,68,XXX
14MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC14MPA-FA20-SL12-G25,69,XXX
16MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC16MPA-FA20-SL12-G25,70,XXX
18MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC18MPA-FA20-SL12-G25,71,XXX
20MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-FA20-SL12-G25,72,XXX
22MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC22MPA-FA20-SL12-G25,73,XXX
25MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-FA20-SL12-G25,74,XXX
27MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC27MPA-FA20-SL12-G25,75,XXX
30MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA20-SL12-G25,76,XXX
32MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC32MPA-FA20-SL12-G25,77,XXX
33MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC33MPA-FA20-SL12-G25,78,XXX
35MU12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-FA20-SL12-G25,79,XXX
10PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-NORM-G25-R1,80,R1X
12PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-NORM-G25-R1,81,R1X
15PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-NORM-G25-R1,82,R1X
17PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-NORM-G25-R1,83,R1X
20PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-NORM-G25-R1,84,R1X
22PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-NORM-G25-R1,85,R1X
25PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-G25-R1,86,R1X
27PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-G25-R1,87,R1X
30PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-G25-R1,88,R1X
32PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-G25-R1,89,R1X
35PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-G25-R1,90,R1X
37PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-G25-R1,91,R1X
40PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-G25-R1,92,R1X
42PX12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-NORM-G25-R1,93,R1X
30FI12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-G25-R1,94,R1X
35FI12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-G25-R1,95,R1X
10FU12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA20-G25-R1,96,R1X
