bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,1,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02,,
35FN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-SL12-G25,11,XXX
37FN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA-SL12-G25,12,XXX
40FN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA-SL12-G25,13,XXX
42FN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-FA-SL12-G25,14,XXX
30FV08A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL08-G25,15,XXX
22FV10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA-SL10-G25,16,XXX
25FV10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL10-G25,17,XXX
30FV10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL10-G25,18,XXX
35FV10A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-SL10-G25,19,XXX
10FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA-SL12-G25,20,XXX
17FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA-SL12-G25,21,XXX
20FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA-SL12-G25,22,XXX
22FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA-SL12-G25,23,XXX
25FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL12-G25,24,XXX
27FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA-SL12-G25,25,XXX
30FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL12-G25,26,XXX
35FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-SL12-G25,27,XXX
40FV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA-SL12-G25,28,XXX
25FV14A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL14-G25,29,XXX
08MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC08MPA-FA-SL12-G25,30,XXX
10MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-FA-SL12-G25,31,XXX
12MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC12MPA-FA-SL12-G25,32,XXX
14MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC14MPA-FA-SL12-G25,33,XXX
16MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC16MPA-FA-SL12-G25,34,XXX
18MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC18MPA-FA-SL12-G25,35,XXX
20MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-FA-SL12-G25,36,XXX
22MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC22MPA-FA-SL12-G25,37,XXX
25MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-FA-SL12-G25,38,XXX
27MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC27MPA-FA-SL12-G25,39,XXX
30MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA-SL12-G25,40,XXX
32MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC32MPA-FA-SL12-G25,41,XXX
33MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC33MPA-FA-SL12-G25,42,XXX
35MN12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-FA-SL12-G25,43,XXX
20MV12A06XXX,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-FA-SL12-G25,44,XXX
10FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA-G25-R1,45,R1X
12FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA-G25-R1,46,R1X
15FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA-G25-R1,47,R1X
17FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA-G25-R1,48,R1X
20FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA-G25-R1,49,R1X
22FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA-G25-R1,50,R1X
25FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-G25-R1,51,R1X
27FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA-G25-R1,52,R1X
30FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-G25-R1,53,R1X
32FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-FA-G25-R1,54,R1X
35FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-G25-R1,55,R1X
37FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA-G25-R1,56,R1X
40FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA-G25-R1,57,R1X
42FN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-FA-G25-R1,58,R1X
17FV12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA-G25-R1,59,R1X
30FV12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-G25-R1,60,R1X
08MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC08MPA-FA-G25-R1,61,R1X
10MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC10MPA-FA-G25-R1,62,R1X
12MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC12MPA-FA-G25-R1,63,R1X
14MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC14MPA-FA-G25-R1,64,R1X
16MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC16MPA-FA-G25-R1,65,R1X
18MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC18MPA-FA-G25-R1,66,R1X
20MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC20MPA-FA-G25-R1,67,R1X
22MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC22MPA-FA-G25-R1,68,R1X
25MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC25MPA-FA-G25-R1,69,R1X
27MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC27MPA-FA-G25-R1,70,R1X
30MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC30MPA-FA-G25-R1,71,R1X
32MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC32MPA-FA-G25-R1,72,R1X
33MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC33MPA-FA-G25-R1,73,R1X
35MN12A06R1X,,,,7/31/2023 0:00,08401065,IDCGHO0320,08401065,7/31/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,FC35MPA-FA-G25-R1,74,R1X
